text	category
പടം കണ്ടു.. ഗംഭീരം... ജോജോ തകർത്തു..പറയാൻ വാക്കുകൾ കിട്ടുന്നില്ല ... എവിടെയൊക്കെയോ കിരീടത്തിലെ ലാലേട്ടനെ കൊണ്ട് വന്നു.. ജീവിച്ചു കാണിച്ചു... നൈല ഉഷ, ചെമ്ബൻ വിനോദ് കട്ടക്ക് നിന്ന് അഭിനയിച്ചു... മാസ്സ് നു മാസ്സ്, അടിക്ക് അടി, senti ക്ക് senti.. എല്ലാം ഒത്തു വന്ന film... അടുത്ത കാലത്ത് ഇറങ്ങിയ നല്ല പടം. Family ക്ക് ഒപ്പം കാണാൻ പറ്റിയ പടം	Positive
Youtube enagne  hang akathirikkum .korach koodiya item alle vannikkn	Positive
മവ്വനെ കൊല ഗാണ്ടിലെ ഇരുക്ക്‌.. ഹ ഹ കൊല്ലാമ വിടമാട്ടെ	not-malayalam
AGE is A just number  pakka herooooo	Positive
Thararajavine varavelkan njangal ready aanu Mamangam mahotsavam	Positive
Ettan fan adichu polikyeda like button	unknown_state
ഈ വട്ടം ജോഷി ചതിക്കില്ല ആശാനേ... waiting	Positive
കണ്ണു നിറച്ച് കണ്ടോളൂ മാമാങ്ക മഹാമയം November 21	unknown_state
Praachi was superitrayum nannayi cheyyan aarkum pattila so	Positive
Mamangam.  =.  Like Syeraa narasimha Reddy. = Comment	not-malayalam
Super ..But why so many dislikes ? surprising	not-malayalam
Trailer....nte ponno...oru rakshem illa katta pwli.....ikka pne parayandaallo....megastar mammootty in mamangam....katta wa8tng  haters...jst move bck	Positive
Ella movie um AUGUST il aanallo ishwara	unknown_state
Pwli Item  Prithvi & Soraaj	Positive
Super padam pinne njan trailer kannan vanu karanam Last tune	Positive
LAST DRUM SET KOND KIDU AKKI	Positive
മോട്ടോർ വാഹന നിയമം ഭേദഗതി....കൊണ്ട് അങ്ങനെ ഒരു സിനിമയും	unknown_state
Kandu padik shree Kumar menone anugal film direct cheyunath	Negative
എല്ലാരും ക്യാഷ് ഇടമെങ്കിൽ നമുക്ക് പിരിവ് ഇട്ട് ഒരെണ്ണം വാങ്ങിച്ച് കൊടുക്കാം എല്ലാരും ഒന്ന് ഉത്സഹിക്ക്‌	unknown_state
രോമാഞ്ചം അൺലിമിറ്റഡ്.. ട്രൈലെർ പോലെ തന്നെ മൂവിയും അടിപൊളിയാവട്ടെ.. ആശംസകൾ	Positive
ethu polikum man. I am weatinggggggg	Positive
മാമാങ്കം സിനിമ നൂറു കോടി നേടിയ വിവരം പടം നിർമ്മിച്ച വ്യെക്തി രണ്ടു ദിവസം മുൻപ് അറിയിച്ചു , പടം മോശം എന്ന് പറഞ്ഞു ഡീഗ്രേഡിങ്ങിലൂടെ ജനങ്ങളിലേക്ക് എത്തിച്ച എല്ലാവർക്കും നമസ്കാരം , ക്രിസ്ത്മസ് അവധി ജനങ്ങൾ മാമാങ്കത്തെ തോളിലേറ്റി , ഒരു പ്രാവശ്യം കണ്ട ഞാൻ രണ്ടാമതും മാമാങ്കം കാണാൻ ചൊവ്വാഴ്ച തീയേറ്ററിലേക്ക് , രണ്ടാം പകുതി കണ്ടാൽ ഒന്നാം പകുതിക്കുള്ള പലിശയും കൂട്ട് പലിശയും തിരികെ തരുന്ന ക്ലാസ്സ്‌ , ഹിസ്റ്റോറിക് ,മാസ്സ് ,ഇമോഷണൽ മൂവി ......മാമാങ്കം , ആ കൊച്ചു ചാവേർ ഒന്നും പറയാനില്ല ...	Positive
മലയാള സിനിമയുടെ തല വര മാറാൻ പോകുന്നു	Positive
വിനീത്  ശ്രീനിവാസൻ   nice actor ആണെന്ന്  Eby കണ്ടപ്പോ  ആണ്  മനസിലായത് , ഇതും  പുള്ളി  തകർക്കുമെന്ന്  പ്രതീക്ഷിക്കാം	Positive
Udalake vare thiranju ennalum aa mookathonnu nokkan pattathilla	unknown_state
Oru narasimham usthad okke orumich kanda oru sughm kittyy... kuliroodu kuliru... laaleettaa... raju... no rekshaa... iniyum kaanan thonnunnavr like	Positive
ആരാണ് ആ പൂവൻ കോഴി...... കോടതി  വിധി  കാത്തിരിക്കുന്നു...	unknown_state
Kandu....nalla movie....Suraj oru rekshayumilla.....jeevich kanichu.... award urappa....nalla movie....comedy + love + Sad.....kunjappan Pwoliya.....	Positive
Kidu  Lucifer  A10	Positive
ലാലേട്ടനും മമ്മുക്കയും അന്നും ഇന്നും എന്നും ഒരു വികാരമാണ്.. ഇട്ടിമാണിക്ക് എല്ലാ വിധ ആശംസകളും..	Positive
Dileepettan 🤩🤩🤩 Suraj siddik nadarsha aju vargheese 🤩🤩🤩🤩🤩🤩	unknown_state
Mohanlal maathram undakiyadhu kondalla Prithviyude migacha direction kondum koode aanu padam super hit aayadh ennu thonniyavar like adikku	unknown_state
Padam muzhuvan trailer il thanne indalla	Mixed_feelings
vandiyil vanu iragana scene oru reshayam illaa  bgm	Positive
Ente ammo marranam maasss alla kollaa maasss aannuuu lallettan  Ithu pollikum	Positive
212k views	unknown_state
Ikka fans ivide onnu ujala mukkiyek	unknown_state
എന്താ ചെയ്യുക ഇത് മമ്മൂക്കയാണ് ഹെറ്റേഴ്സ് മടുത്തു പോകും	Positive
Degrading started from mammutti fans. Malayala cinemayude shaapam degrading from fans	Negative
Vivek obreoi sound nalla paraichaya arudey sounda aryo arkengilum	unknown_state
Oro thavana kaelkumboyum ee pattinodulla istam kuudi kuudi varunnathennikku mathramano	Positive
ഇയാൾക്ക് മതിയായിലെ 2019 ഭരിച്ചു .... ഇനി 2020 യും ....🤣🤣 എജ്ജത്തി ഐറ്റം ...#mammooka	unknown_state
പടം കണ്ടിട്ട് വന്നു ട്രെയിലർ കണ്ടവർ ഉണ്ടോ?	unknown_state
Thrissur pooram trailer  hidden details	unknown_state
ഉടലാകെയും തിരഞ്ഞിട്ടും കണ്ടില്ലേ, എന്നാലത് ബാത്‌റൂമിൽ കാണും.	unknown_state
Filim kaannadhe trailer kandu diss like adikkan kureyannam vannolum kashtam thanne diss like adikkan mathram jeevikkunna guys hii	Negative
Annum innum ikka marana massennu thonnunnar ivide  like itto	unknown_state
ഉയിരിൽ തൊടും തളിർ\r വിരലാവണേ നീ\r അരികേ നടക്കണേ അലയും\r ചുടുകാറ്റിനു കൂട്ടിണയായ്\r നാമൊരു നാൾ കിനാക്കുടിലിൽ\r ചെന്നണയുമിരു നിലാവലയായ്\r \r ആരും കാണാ ഹൃദയതാരമതിൽ\r ഉരുകി നാമന്നാരും കേൾക്കാ..\r പ്രണയജാലകഥ പലവുരു പറയുമോ\r \r ഉയിരിൽ തൊടും കുളിർ\r വിരലായിടാം ഞാൻ\r അരികേ നടന്നിടാം അലയും\r ചുടുകാറ്റിനു കൂട്ടിണയായ്\r നാമൊരു നാൾ കിനാക്കുടിലിൽ\r ചെന്നണയുമിരു നിലാവലയായ്\r \r ആരും കാണാ ഹൃദയതാരമതിൽ\r ഉരുകി നാമന്നാരും കേൾക്കാ..\r പ്രണയജാലകഥ പലവുരു പറയുമോ\r \r വഴിയോരങ്ങൾ തോറും\r തണലായീ പടർച്ചില്ല നീ\r കുടയായ് നിവർന്നു നീ\r നോവാറാതെ തോരാതെ പെയ്കെ\r \r തുഴയോളങ്ങൾ പോൽ നിൻ\r കടവത്തൊന്നു ഞാൻ തൊട്ടു മെല്ലെ\r കാറ്റേ ചില്ലയിതിൽ വീശണേ\r കാറേ ഇലയിതിൽ പെയ്യണേ\r മെല്ലെ തീരമിതിലോളങ്ങളോളങ്ങളായി\r നീ വരൂ\r \r ഉയിരിൽ തലോടിടും ഉയിരായിടും നാം\r നാമൊരുനാൾ കിനാക്കടലിൽ\r ചെന്നണയുമിരു നിലാനദിയായ്\r \r ആരും കാണാ ഹൃദയതാരമതിൽ\r ഉരുകി നാമന്നാരും കേൾക്കാ..\r പ്രണയജാലകഥ പലവുരു തുടരുമോ	unknown_state
Innale vare oru pratheekshayum illayirunna padam... Trailer kandappol oru  different film  aakum enn urappund.	Positive
ഉള്ളംകൈയിൽ ഒത്തിരി നമ്പറുകളുമായി ഇട്ടിച്ചായൻ  ഓണം പൊടിപൊടിക്കാൻ എത്തുന്നു... അപ്പൊ എങ്ങനാ...? പൊളിക്കല്ലേ.. !!  ലാലേട്ടൻ ഫാൻസ്‌  like here..  #Ettimaanimadeinchina	Positive
lalettan faana big fan ennalum ikkanem ishtaa we r waitting	Positive
Arenkilum oru like tharumo. Punyam kitum	unknown_state
എൻറെ ചാനൽ ഒന്ന് സബ്സ്ക്രൈബ് ചെയ്യണം പ്ലീസ് തീർച്ചയായിട്ടും നിങ്ങളുടെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യുന്നതാണ്	unknown_state
ചാക്കോച്ചൻ after protest lots ഓഫ്‌ love	Positive
ithu oru 5 million views aakkanam..	unknown_state
ഹാപ്പിനെസ്സ് ഈസ്  LALU ALEX IS BACK	not-malayalam
Lusifar and madura Raja 100Codi clubil kayaranam apo indiyil atvum valiya indastrey Malayalam film indastrey avum	Positive
രോമാഞ്ചം @Peak level #Lucifer  ejjaathi!!...	Positive
5vettathil kooduthal kandavarkku mathram like adikkanulla spot...	unknown_state
മുയൽ തൂറിയാൽ ആന പിണ്ഡം പോലെയാവില്ല ,രജനികാന്ത് സിനിമയിലുള്ള പോലുള്ള ആക്ഷൻ ഇയാൾ ചെയ്താലെങ്ങനെ ശരിയാവും .	Negative
ചരിത്ര കഥാപാത്രങ്ങളുടെ കൂട്ടുകാരൻ  മമ്മൂക്ക  മാമാങ്കം വീഡിയോ സോങ്ങിന് കാത്തിരിക്കുന്നു	Positive
Mammooty + linto kurian + ajai vasudev = swag ka baap	not-malayalam
madhura rajayude teaser okke kaanumbol eee trailer okke idth kenatilidaan thonaa	unknown_state
ഇതിന്റെ action choreographer ആരാ എന്ന് അറിയാമോ guys?	unknown_state
ഏട്ടൻ മാസ്സ് മാത്രേ ചെയ്യുന്നുള്ളൂ... എന്നു പറഞ്ഞവർക്കുള്ള മറുപടി ആയിരിക്കും ഇട്ടിച്ചൻ. വെയ്റ്റിങ് ഫോർ ഏട്ടൻ കോമഡി	Positive
History About Mamangam	unknown_state
മമ്മൂട്ടി മമ്മൂട്ടി ഞാൻ നോക്കിയിട്ട് ഈവിഡീയോയൽ എവിടെയും കണ്ടില്ല	unknown_state
Cut cheytha scen undenkik puthiya padam aakki irakkikkkode	unknown_state
പാട്ടിനേക്കാൾ എനിക്ക് ഇഷ്ടപെട്ടത് comment ബോക്സ്‌ ആണ്... അമ്പോ ഇജ്ജാതി thugചിരിച്ചു ചിരിച്ചു	unknown_state
Just 68 years young man mammukka	not-malayalam
ഒരുമാതിരി ചീഞ്ഞ അഭിനയം... മഞ്ജു വാര്യർ	Negative
ഇത് film ആണോ real ആണോ  Mammukka pwoli	Positive
Prithviraj oru guest role ayelum varam.. yene agrahikunavr undo..??	unknown_state
Raja Annum Ennum Raja Thanne	Positive
Ivide cmnts ittta elllllllla Chechimarkkum chetanmarkkum ente vaka  ithuvare ingne combination ollla cmnts njn vayichittilllllla ente സാറേ	unknown_state
Mammooty last 15mnt ulu e filmil	unknown_state
Kanditt oru naad rakshikal cliché aanenn thonunnu..	Mixed_feelings
feel good  shane soubinikka sreenad bhasi pinna nmmda fahadikkaa pworikkm	Positive
mass aaan ikka ninga vere level aan	Positive
Negative aayi onmilla   eattn polikm	Positive
അടിയും ഇടിയും വെടിയും പുകയും ഒന്നൂലെ?? ലാലേട്ടാ...	unknown_state
Melody  Shreya Ghoshal ji	not-malayalam
Malayalam industry mathrammalla Ella industries ilum ikka gilli da 🤙	Positive
Lalettan fans ::::: like adiiiii .....	unknown_state
L undengil driving mathramalla enthinnum pattum janangakku ennu manasilakendi irikkunnu	unknown_state
Last aa adi... Ammo onnim parayaanilla	Positive
Ninta channel inu idanta peru goodwill ennalla devilwill enna..patti thayoli pundachi mone	Negative
Ithokke dislike adikkunavare kale vari adikkanam	Negative
Taken Enna movie pole aavum enn thonnunnu	Mixed_feelings
Ee shareeramulla manushyanevech ee padam cheydh kulamakarudh plees	Negative
Joju Joerge fans hit like here	not-malayalam
Njan oru selfi  edukkum...ekkkade...kooda ninnu....	unknown_state
Today 6 pm ...bigil ... Anna katta waiting.. Podra vediyaa..... Thalapathy na masss ......	not-malayalam
ഇന്ത ആട്ടം പൊതുമ കുളന്തേ.. 🤘🤩  SHYLOCK	not-malayalam
ഈ പാട്ടിൽ  കണ്ട BSNL നമ്പറായ 9495008009 ൽ എത്ര പേർ വിളിച്ചു?	unknown_state
