text	category
@Vishal Shetty oh karch maadko hogu.... yello yaardo mundaav ikki sampadane maadirtya....	Negative
Super movie dai	Positive
Flop disaster film is on the way...nಇದ್ ಎನ್ ಸಾಂಗ್ ಕುಲವ ಗುರು ಡಬ್ಬ ಸಾಂಗ್	Negative
My favorite song	not-Kannada
Nope i understood because im ಕನ್ನಡಿಗ	Mixed feelings
ಒಳ್ಳೆ ಸಂದೇಶ ಸರ್ tq	Positive
ರಕ್ಷಿತ್  ಶೆಟ್ಟಿ  ಸೈಲೆಂಟ್  ಕಿಲ್ಲರ್	Positive
slum dialogue pogaru	Mixed feelings
love mocktel kuda super ide	Positive
Sup Shankar nag sir Vishnuvardan	not-Kannada
Edu charitre srushtisuva avataara🤨	Mixed feelings
Luv u rakshith Shetty sir	Positive
Acchaa kannada...soopr song....	not-Kannada
Super bro.. Allobba yarigu gottagde hage already gadduge yerikuttidda. nnAvne Srimanarayana	Positive
Anna adu real story	unknown state
Fan from ugandaa	Positive
Powerful music irbekittu annoru like madi	Negative
Superb bgm n nice dance moves	Mixed feelings
Ee song ond hava start madutee ansidrey like madi	Positive
Sai Kumar diolauge anthu benki bro	Positive
Super super super Sar job	Positive
Diya thumba chennagide ondu olle prayathna movie kone vargu sinimada ondu bhagavagi ondu olle feeling nalli movie na nodthidde but kone seen nijakku ishata aglilla tragidi ishtondu bekitta ellara manisige ishta ada adi na sayisbekitta so last seen nodida thakshna alliyavaregu idda feel pat antha Maya agi edenu heeg madudru ansuthe	Mixed feelings
Super super awesome awesome oh my god I like ur voice and song	Positive
Sri filmna north Indiadali promotion jasthi jasthi Madi	Positive
Shetre song soooooper	Positive
Only 124 dislike	Positive
Superb song hands up	not-Kannada
@shashikiran shetty BPL card irovru. Avrge ration kodlebeku nEducation alli free kottu support madbeku. Yestond jana rank togondirtare adre avrge dudiralla education madoke avrge free irbeku nnReservation poor people ge yak handre avru sariyagi study madoke hagiralla dudui tirtare jotege hodbeku nnDud irovru  hodtare	Positive
#BOSS FAN'S YELLA LIKE MADRO	unknown state
One word .. awesome music	Positive
Super awesome bro	not-Kannada
ಎಲ್ಲಿಂದನೋ ಕದ್ದಿರೋ ಹಾಗಿದೆ...🤔🤔	Negative
Sundara vada camedey	not-Kannada
I like your comments	Positive
Evnoba sade banda illi...	Negative
ಕನ್ನಡದಲ್ಲಿ ಹೊಸ ಪ್ರಯತ್ನಕ್ಕೆ ಒಳ್ಳೆದಾಗಲಿ	Positive
Kirik party boys	unknown state
super super bro	not-Kannada
@Manju Sonu ಸೂಪರ್ ಕಮೆಂಟ್ ಕಣ್ಲಾ.... ನಿನ್ commentನ ಆ Italy Ravindra Lowda ಹತ್ ಸಲ ಓದಿದ್ರೂ ಅರ್ಥ ಮಾಡ್ಕೊಳ್ಳೋಕ್ ಆಗಲ್ಲ....	Negative
Tag it to bindu lowda.... Avalammana thikana kheya	Negative
Jai d boss	Positive
Spr hero raksitsetty sir	Positive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
Your are great man ದೇವರು ಚೇನಗೀ.ಇಟ್ಟಿರಿಲ್ಲಿ wonder full man	Positive
Shettys>>>>Dboss+Raj kutumba+sarja family	unknown state
Bro nivu yava game adtaiyidara please comment	Mixed feelings
2.36-2.52 epic music	Positive
Rip chiru sir	Negative
OUR Karnataka is great state in india	not-Kannada
Girija Shivanada hi	not-Kannada
Super great words sir	not-Kannada
Promotion ಚನ್ನಾಗಿ ಮಾಡಿ sir. yeno sir Karnataka outside film sound ಮಾಡ್ತಾ ಇಲ್ಲ. ನಿಮಗಿಂತ ನಾಮಿಗೆ ಈ ಫಿಲ್ಮ ಹಿಟ್ ಆಗಲ್ಲಿ ಅನೋ ಆಸೆ ಇದೆ sir	Mixed feelings
ನಿಮ್ಮ ಜೀವನ ಇನ್ನೂ ಚೆನ್ನಾಗಿ ಇರಲಿ	Positive
Hands up gun looks like flare gun nIn pubg	Mixed feelings
ಗುರುವೇ ಇವತ್ತಿನಿಂದ ನಿನ್ನ ಫ್ಯಾನ್ ಆಗಬಿಟ್ಟೆ... ನನ್ನ ದೇಶಾ ನನ್ನ ಹೆಮ್ಮೆ.... ಯಲ್ಲರು ಭಾರತೀಯ ವಸ್ತುಗಳನ್ನೇ ಬಳಸಿ ಭಾರತವನ್ನು ಉಳಿಸಿ.... ಜೈ ಹಿಂದ್..... ತೆನೆ ತೆನೆ ಕುಡಿದ್ರೆ ರಾಶಿ ಹನಿ ಹನಿ ಕುಡಿದ್ರೆ ಹಳ್ಳಾ...... ಪ್ಲೀಸ್ ಯಲ್ಲರು ಇನ್ನ ಆದ್ರೂ ಒಗ್ಗಟ್ಟಾಗಿ ದೇಶದ ಪರವಾಗಿ ನಿಲ್ಲಿ.... ಜೈ ಹಿಂದ್	Positive
idu charitre srushtiso avatara...rakshith shetty fans like here	Positive
Super song sir	Positive
Avaru badlagabeku ivara badlagabeku annodu tappu modlu nav badlagbeku ekandre vote hakori nave matte avara gedda mele avaranna baioru nave nija ansidre like madi	Positive
charan gowda  db	unknown state
Tik tok ban madirodrinda yargadru bejaragi frustration agidre bandu nan tun  undbidri samadaana agbahdu ella Andre Nim helna neeve tindbidi soo mindri mundera adra madorgu nimgu no changes e comment ge yalla Hindustan supporters reply maadinnChaina support madorge yav Tara k beku	Negative
Idu charitre shrustisuva avatara idu charitre shrushtisuva cinema ASN	Positive
Ivrigella hige agbeku	Positive
Paramedical exam bagge mahiti tilisi sir	Positive
Super movie I like it	Positive
Please all dislike 'this video.	Negative
astena sir innu sawlpa chanagi hellbekithu tik tok kalli galige super guru	Positive
ಅಭಿಮಾನಿ ಅನ್ನೋದು ದೊಡ್ಡ ಮಾತು	Negative
ಈ ಸಂಗೀತ ಮತ್ತು ಡಾನ್ಸ್ ಸ್ಟೆಪ್ ಒಂದು benchmark ಮತ್ತು trend ಆಗತ್ತೆ	Positive
Inta Best Movie na Theatre nalli nodakaglilla ade bejaru	Negative
Tik Tok Ban Madrappa India Dalli	Positive
Anna nivu comedy agi madila Andru yene madidru entertaining agi eruthe  keep rocking	Positive
Ya u true	unknown state
ಇದು ಚರಿತ್ರೆ ಸ್ರಷ್ಟಿಸೋ ಅವತಾರ...	Positive
@MADHU S B ಹೌದು ಗುರು	unknown state
Super bro	not-Kannada
kannadigaru dislike madbardu...	Mixed feelings
Hands up haters	Mixed feelings
China dali no donation large money all filled communist govt nnBut not India all in donation	Negative
Instagram ali share madi avlna tag madi e math helu bro	Mixed feelings
Darshan  abimanikade enda koda best of luck	Positive
Nim matanna kadime madi pubg sceans kadime madi...	Mixed feelings
So good boss	unknown state
Varshkond beda pa nidanake ne agli ee tara olle movie kotre saaku	Positive
KGF 2   commentnASN      Like	unknown state
Praveen Rangu o	unknown state
ಹಾಡು ಸುಪರ್ ಸಂಗೀತ ಸಂಯೋಜನೆ ಸುಪರ್ ಸುಪರ್	Positive
nim manigu bandidna.......?	unknown state
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
@Raghul yes. In amazon prime video	not-Kannada
Amazon prime alli bittidira....yella manele nodtare....	Positive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
Enu guru song saktha kick kodtha edae..super ASN	Positive
Syke SongnI am Full Fida....	not-Kannada
ಹಾಡು ತುಂಬಾ ಚೆನ್ನಾಗಿ ಬರೆದಿದ್ದೀರಿnಹಾಡಿಗೆ ಸಂಗೀತ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಮೂಡಿಬಂದಿದೆnಹಾಗಾಗಿ ಈ ಹಾಡು ಕೇಳಿದಾಗ ತುಂಬಾನೇ ಖುಷಿ ಆಯ್ತು	Positive
Nam kannada industry yav industry gu kadime illa maaraya...	Positive
Super song dance	not-Kannada
@Nandi Parthasarathi nim Amman thulavru	unknown state
Legit gaming ಅದು ಒಂದ್ ಪದ ಬಿಟ್ಟು ನೋಡು	Mixed feelings
@Ambrish Mallad nin Amman thullu sulemagne gaandu nayi sulemakla mucchkondiro	Negative
@VIKRANTH DHANUSH ಕೈ ಮೇಲೆತ್ತು ? nnaa pistol hesaru ಕೈ ಮೇಲೆತ್ತು idabahuda?	Negative
Happy happy happynFinally Ban tiktokn	Positive
Lowde song hesru en helu	Negative
Nammaneg bandidda mare full party	Positive
Super .  Siri kannada suprr song	not-Kannada
Nijwaglu thumba chanagide	Positive
@info abhi ಏನ್ ಡೈಲಾಗ್ ಪಾ	unknown state
ಟೃಂಡಿಂಗ್ ನಂಬರ್ . 1	Positive
BGM chindi	Positive
ಸೂಪರ್ ಏತ ಆಗಿನ ಕಾಲದಲ್ಲಿ ಸೂಪರ್ ಸ್ಟಾರ್ ತೋಗರಿ ತೀಪ	Positive
Ggggggggggggggggggggg song of 2019 to 2020 one like for 2020	unknown state
Sir Bermuda triangle bagge video maadi	Positive
hindi m bhi daal. do yaaro	not-Kannada
super	not-Kannada
Hands Upn Tamil Nadu	Positive
ಸೂಪರ್ ಹಾಡು ಶೆಟ್ರೆ	Positive
Sir pls answer abt Hindi version...	unknown state
uff  kedu	unknown state
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
ಹಿತಿಹಾಸ ಬದಲಾಯಿಸಿದಿರಿ ನೀವು.	Positive
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಠಿಸೊ ಅವತಾರ	Positive
ಪ್ರಪಂಚವನ್ನೇ ನಡುಗಿಸುತ್ತಿರುವ ಉಗ್ರವಾದ ಕರೋನಾಗೆ ಶಾಕ್!!nರೂ.50	unknown state
ಬಾಸ್ ಇನ್ನು ಮುಂದೆ ಬೆಳೀಬೇಕು	Positive
Super And Best Film My entire life..	Positive
umesh karigar Inc	not-Kannada
Next level #stunning	not-Kannada
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
Este antha helakkagall nija edhru erabahudu	Positive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
ಯಾರೆಲ್ಲ ಈ ಸಾಂಗ್ ಅನ್ನು ದಿನಾಲೂ ಕೇಳುತ್ತೀರಿ... 🤔	Positive
Vijapura distica sindagiya tetaranalli e song cut madiddare yaradaru vicharisabekagi vinanti	Negative
Dhananjay Kinyaje ಇಲ್ಲ ಮಲಯಾಳಂನಲ್ಲಿಯೂ ಈಗ ಮೂವಿ ಓಡ್ತಾ ಇಲ್ಲ..ಅಲ್ಲಿ ಏನಿದ್ರೂ ಸೂಪರ್ ಸ್ಟಾರ್ ಗಳ ಮೂವಿಗೆ ಡಿಮಾಂಡ್ .ನಾನು ಎಷ್ಟೋ ಮೂವಿ ಯನ್ನು ಟಿವಿಯಲ್ಲಿ ನೋಡಿದ್ದೇನೆ..ತುಂಬಾ ಚೆನ್ನಾಗಿರುತ್ತೆ..ಆದ್ರೆ ಥಿಯೇಟರ್ ನಲ್ಲಿ ಓಡಿರೋದಿಲ್ಲ...ಕನ್ನಡದಲ್ಲಿ ಹೊಸಬರಿಗೆ ಇರುವಷ್ಟು ಸ್ಪೇಸ್ ಬೇರೆ ಭಾಷೆಯಲ್ಲಿ ಇಲ್ಲ...	Negative
All d best frm appu boys	Positive
ನಿಮ್ಮಗೆ ಇಷ್ಟ ಆಗಿದ್ರೆ ಸೂಪರ್  bgm ಅನಿಸಿದರೆ .like ಮಾಡಿ share . ಕನ್ನಡ industries  power ತೋರಿಸೋಣ್ಣ	Positive
Bere level aagi ede..appata kannada haadu...	Positive
Pistol look like flare gun...nnJai pubg..	Mixed feelings
Film industri is west so	not-Kannada
ಅದ್ಬುತ nಅತ್ಯದ್ಭುತ nಇದ್ ಫಿಲಂ ಅಂದ್ರೇ nಬಟ್ ನಮ್ಮವ್ರು ಗೆಲ್ಲಿಸಲ್ಲಾ	Positive
It makes history....pakka	Positive
Next part madi	Positive
Avl amman tullu navenu Chinese mobile	Negative
Very good song.....	not-Kannada
ಯಾಕ್ ಗುರು ಈ. ಹಾಡು ಇಷ್ಟು ಅದ್ದಿಕ್ಟ್ ಆಗ್ಬಿಟ್ಟಿದೆ	Negative
ನಿಮ್ಮ ಅನಿಸಿಕೆಗೆ ನನ್ನ ನಮನಗಳು	Positive
Jai modiji for tik tok ban 🥰🥰🥰	Mixed feelings
ಸರ್ ನಿಮ್ಮ ಪ್ರತಿಯೊಂದು ಮಾತು ನೂರಕ್ಕೆ ನೂರು ಸತ್ಯ nನಿಮ್ಮ ನೋಡಿ ಹೆಮ್ಮೆ ಆಗುತ್ತೆ ಸರ್	Positive
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ...!!nಬಂದ ನೋಡು ನವ-ಯುಗದ ರಣಧೀರ..nಎಲ್ಲೇಲ್ಲು ರಕ್ಷಿತ್ ರಣ-ಕಹಳೆಯ ಸಂಚಾರ..nಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ...!!	Positive
U r great sir	not-Kannada
Sir pls i request bgm for band master	Positive
naanu ollevarige mathra olle comments madtini sir ......ninnanta olle vektige ollede agutte sir shankar sir nimmanta seniors namage inspiration sir !!!! haage kuda anchor kuda super neevu kuda naanu mecchida anchor neevu	Positive
Anjali Devi hi	not-Kannada
Chindi	Negative
Yav game guru edu	unknown state
ಡೈರೆಕ್ಟರ್ ಗೆ  ಶರಣು	Positive
Nanu iga bekantale ...alisoke bande shakuntale ....mis u poo	Mixed feelings
Songs are not needed	Mixed feelings
hudugi andre yak saytiro.........	Negative
Sir ye song Tamil language me hai	not-Kannada
@ಕಿಚ್ಚನ ಹಾವಳಿ book my show Alli pailwan 16cr kurukshetra 28cr madide nodo amele maatadu yavdu jaasti collection madide anta	Mixed feelings
Super Guru entha troll Guru Ninangodu Salam Guru	Positive
ಅಜನೀಶ್ ಏನ್ ಮ್ಯೂಸಿಕ್ ಗುರುnಬಾಲಿವುಡ್ ಸಾಂಗ್ಸ್ ಗಿಂತ ಚೆನ್ನಾಗಿದೆnWaiting for fdfs	Positive
Nimge henge gotthu neevu en alle idra	Mixed feelings
Full different song	Mixed feelings
ಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ ಸಂಗೀತ ಮತ್ತೊಮ್ಮೆ ಅವನ ರೂಪದಲ್ಲಿ ಹುಟ್ಟಿತುnಯಾರ್ ಅವನು🤔?nಅವನೇ ನಮ್ಮ ಲೋಕನಾಥ🤩 ಅಜನೀಶ್..nMusic blasted	Positive
Hagadare kaleyugaku antya edhe antha aytu ero ast Dina enjoy madkond erbekappa	Negative
Eatra film nana life nale nodella sir super different director	Positive
ಮತ್ತೆ ಟೀಯೇಟರ್ಗೆ ಅಕ್ರಿnಇಂತಹ ಸಿನಿಮಾನ ಬೆಳಿಸೋಣ	Mixed feelings
Tik tok beda namge	Negative
GOOD LUCK FOR RAKSHIT SHETTY SIR AND HIS TEAM FRM KICCHA SUDEEP SIR FANS	Positive
Nanu kellida uthammavada maatugallu thanks sir	Positive
Dagar binduna modlu china ge kalsrappa	Negative
@Shashank Raj ninu thika muchho lo yeno artha aythu ninge ಕಾಮೆಂಟ್ಸ್ ಓದೋದು ಕಲಿ 🤣🤣	Negative
Tik tok ban maadi. Ellari India app mitron app use maadi. Adhu same tik tok tharane idhe	Positive
Kannadadha hesaralli and film ge devara hesaru Etti duddu maadodhu Kannada industry endha kalibdku. Kannada industry Alle athyantha ketta film Andre adhu edhe film.bt theatre alli malkoloke olle film	Positive
Yake avru uninstall madak hinde munde  nodtidare  andre.   Avrige  amount bartide  ansutte tiktok enda	Negative
Amazing song!..... Mind blowing.......!	not-Kannada
good   one	not-Kannada
lo thagari thippa suppr kano	Mixed feelings
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ	Positive
Hiryaru manyaga heltidru	unknown state
ಏನೆ‌ ಆಗಲಿ ಮುಂದೆ ಸಾಗು ನಿ	Positive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
devare devare devare devare shivane tandheye appane nivu super super duper mind blowing hero forever forever	Mixed feelings
ಎನ್ ಮಾಡೊಕಾಗುತ್ತೆ ಕೆಲವರು ನಮ್ಮೋರೆ   ತೆಲುಗು ಯಾವುದಾದರು ಸಾಂಗ್ ಟ್ರೈಲರ್ ಬಂದ್ರೆ ನಾಯಿ ಕಾಯೊ ಹಾಗೆ ಕಾಯ್ತಿರ್ತರೆ	Negative
2020 best song	not-Kannada
Yappa en song Anna super song	Positive
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿಯವರು ಎರಡನೇ ಕನ್ನಡದ ಕನಸುಗಾರ	Positive
ಒಂದು ಶಿಕಾರಿಯ ಕಥೆ.. ಆಗದೆ ಇರಲಿ ಪ್ರೇಕ್ಷಕರಿಗೆ ವ್ಯಥೆ..nಜೈ ಕನ್ನಡ..	Mixed feelings
Sir really talent  andre nimde nimmantavaru beku nam deshakke	Positive
ಅದ್ಭುತ ಹಾಡು	Positive
first time keldaga ista agalla amel kelta kelta kelbeku ansatte.. nimgu haage annista	Positive
Pubg plair gun	not-Kannada
Hindi audience like here	not-Kannada
@Nandi Parthasarathi hogo ninna akkna tullu ninna tara kelsa ilva nange yenu yavglu comments madkondu tika muchkondu sidege hogo	Negative
Super song	not-Kannada
Anna canagi helidira	Positive
Anjali Devi super story	not-Kannada
Bro see irum u kottai murattu singam film	not-Kannada
Superb nice message to all	not-Kannada
Anjali Devi very nice	not-Kannada
Swag ka baap Rakshit Shetty..	Positive
I feel this vijay prakash singing tune same as kotigobba kotigobba	Positive
Making is so different & good workout	not-Kannada
@vinay vinu nice comedy man....     ನಾನ್ ಕೇಳೋ ಪ್ರಶ್ನೆಗೆ ಉತ್ತರ ಹೇಳೋಕೆ ಆಗ್ದಲೆ ಇರೋ ನನ್ನ ಬಂದು ಏನೋ ಮಾಡ್ತಿಯ ಪಾಪ..  ನಿನ್ ನೋಡಿದ್ರೆ ಅಯ್ಯೋ ಅನ್ಸುತ್ತೆ...	Negative
@Nandi Parthasarathi ಅಲಾ ಹಾದರಗಿತ್ತಿ ನಿಮ್ಮದು ದೊಡ್ಡ ತುಲ್ಲು ಬಿಡೆ	Negative
ಟಿಕ್ ಟಾಕ್ ಬ್ಯಾನ್ ಮಾಡಿದ್ದೂ ಒಳ್ಳೆ ವಿಷಯ.  ಚೈನೀಸ್ ಅಪ್ ಗಳೆಲ್ಲ  ಬ್ಯಾನ್ ಮಾಡಿದ್ದೂ ತುಂಬಾ ತುಂಬಾ ಒಳ್ಳೆ ವಿಷಯ.	Positive
Most liked Kannada song	not-Kannada
Intha olle video nu dislike madiroru yentha kachada nanmaklirbeku🤦🤦🤦🤦	Negative
ಅಬ್ಬಾ ಏನ್ ಗುರು ಟ್ರೈಲರ್	Mixed feelings
@Vijay Prasad yen yogyathey. Chappar. 3000 gintha hechchu cinema nodidheeni naanu. Nann abipraya kotrey yeno boli magane muddhey thinna louda. nThooo!!	Negative
Godiyaga isfet adatida	unknown state
Guru nin super guru osm voice guru nindu	Positive
ಬಹಳ ಕ್ಯೂರಿಯಾಸಿಟಿ ಇರೋ ಹಾಗಿದೆ ಚಿತ್ರವನ್ನು ನೋಡಲು ಕಾತರದಿಂದ ಕಾಯುತ್ತಿದ್ದೆನೇ	Positive
@Devikumari BK shata teriyak nodtidiya??	Negative
Superb song	not-Kannada
@kushal kumar	unknown state
shankarnag sir & uppi sir nantara obb uttama actor & director sikkidane nam kannada industry ge Rakshit shatty	Positive
@Shivananda Kanni rryrrrrtrtworrrorrrp	not-Kannada
Remake ಮಾಡಿ hit ಕೊಡೊಕೆ ಇದು 2010 ಅಲ್ಲ.n2020 Swamake ಮಾಡಿ ಖಂಡಿತ hit ಕೊಡುತ್ತೆ.nಗೆಳೆಯ ಅಂತ ಸಿನಿಮಾಗಳು ಮಾಡಿ	Positive
Yava game name	Mixed feelings
Yaru boss alla	unknown state
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ	Positive
ಜೈ ಡಿ ಬಾಸ್	Mixed feelings
Handsup shoot madbeka dishkaew	unknown state
ತುಳುನಾಡ ತುಳು ಸಿನಿಮಾ ಹೀರೋ ಪೃಥ್ವಿ ಅಭಿನಯ ಸೂಪರ್...	Positive
jana theatre ge bandilla aadrinda collection kadime aagide	Mixed feelings
Super song	Positive
Release in Aboard	Positive
ಕಷ್ಟ ಪಟ್ಟು  ಸಾಲ ಸೋಲ ಮಾಡಿ ಕ೦ಪನಿ ಸ್ಥಾಪಿಸಿದ್ರು GST ಕಟ್ಸಿ ಕಟ್ಸಿ ದಿವಾಳಿ ಮಾಡ್ಸಿ ಬಿಡ್ತಾರೆ ಈ ರಾಜಕಾರಣಿಗಳು.	Negative
One more lucia movie	unknown state
Jai d boss appu	Positive
Entaha adbhutava movie	Positive
Anjali Devi Hi	not-Kannada
Bro ee game yavdu and nimma ella video super boss	Positive
Avane gay Rak'shit' shetty	Negative
Sundaravada Kate super	Positive
