text,category
നിങ്ങൾക്ക് ഒരു സ്ത്രീയാവം ഒരു പുരുഷനാവാം അതിനുള്ള പൂർണ സ്വാതന്ത്ര്യം നിങ്ങൾക്ക് ഉണ്ട് പക്ഷെ നിങ്ങളുടെ മുഖത്ത് നിങ്ങൾ എന്ത് ഉപയോഗിക്കണം ഇന്ന് ഞങ്ങൾ തീരുമാനിക്കും ,Non-anti-LGBT+ content
Randintem kotham poliyum,Non-anti-LGBT+ content
ഇതിന് പ്രകൃതി വിരുദ്ധം എന്ന് പറയുന്നത് എന്ത് കൊണ്ടാണെന്ന് നിനക്കൊക്കെ അറിയുമോ,Non-anti-LGBT+ content
Kashttam thanneguy allanjaramb rogam enna parayendathsupport cheyyanum undallo aallkkarkashttam,Homophobic
Christopher Nolan Oh my gosh 19 amm noottandile oraale kandkittitund,Non-anti-LGBT+ content
ഈ കുണ്ടന്മാരെ കൊണ്ട് മര്യാദക്ക് ബസിൽ പോലും കയറാൻ പറ്റുന്നില്ല,Homophobic
മൂന്നാം ലിംകമായി Johnnyക്കുന്ന വരെ നമുക്ക് സപ്പോർട്ട് ചെയ്യാം അഥവാ ലിംക മാറ്റ ശാസ്ത്രക്രിയക്ക് വേണ്ടുതൊക്കെ ചെയ്ത കൊടുക്കാം പക്ഷെ ഈ പേ കോലങ്ങളിൽ അധികവും പൂര്ണമായുള്ള പുരുഷ്യനോ സ്ത്രീയോ ആണ് മനസ്സ് സ്ത്ര or പുരുശ്യൻ എണ്ണാണ് പറയുന്നത് എങ്കിൽ നല്ലൊരു മനഃശ്ശാസ്ത്രാ വിദഗ്ധനെ സമീപിച്ചു ജന്മ ലിംഗത്തിൽ മാന്യമായി നില നിക്കുകയാണ് വേണ്ടത്,Transphobic
Sorry ente manas cherruth aanithine ullkollaaan eniky sadhikilapandum ingane oke undayirinu bt avar adjust cheyth jeevichernuipo angane ala ഗേ marriage aakan Ingane alavarum thudangya manushar vamshanasham neritt ilathe avum Nallakye thalamurakal undavathe avum,Homophobic
കുന്ദൻ adikaareBest of luck iനീ swastamaai കുന്ദൻ adikkaa ningakum e aagoshathil pangedukkaa jai കുന്ദൻ s,Homophobic
shamon Arshad Sorry Dooramanu,Non-anti-LGBT+ content
ithinu koovan kure mathavanmaaru undu pakshe bollywoodil kaanuna oolatharam okke vechu this is what is class performancethis is what acting is,Non-anti-LGBT+ content
Kuttiyundakuka ennathanu janma lakshyam enn karuthunna kure pottanmarr kunju ondakatha couples ille Appo avaro Kunjundayilenki life unhappy Wow wow what a knowledge Poyi chakedo,Non-anti-LGBT+ content
Athu manasilayal ithumanasilakaan Entha ithrapaadlokath heterosexuality maathre ollu enano vijarichirikyuneSexuality is fluid and its a huge spectrum Even transgenders and gaylesbian people ellam oru kuda keezhil ulavara Athukonda avare LGBTQPA community ennu vilikyune L  LesbianG GayB BisexualT TransgenderQ QueerP PansexualA AsexualEtcand the list of sexualities goes on,Non-anti-LGBT+ content
Nishanarahman yess,Non-anti-LGBT+ content
Vaishnav Talks MM വൊ ഒരു പണ്ഡിതൻ ,Non-anti-LGBT+ content
ക്ലൈമാക്സ്‌ ഇങ്ങനെ വേണ്ടാർന്നു മനസിന്‌ വെല്ലാത്തൊരു വിങ്ങൽ ഈഡൻകണ്ണ് നിറങ്ങു പോയി,Non-anti-LGBT+ content
Thante oke enth chinda gathy ahdoo,Non-anti-LGBT+ content
പകൽ മാന്യന്മാർ ആണ് ഇവരെ ഇപ്രകാരം ഉപദ്രവിക്കുന്നത് മോശം കമന്റ്സ് പറയുന്ന എല്ലാം നല്ല ഒന്നാം തരം frauds ആണ്,Non-anti-LGBT+ content
നിന്റെ ഉൾഭവത്തിലും വലിയ ഭൂകബമൊന്നും ഇനി വരാനില്ല,Non-anti-LGBT+ content
kaaanada kunnakale pakka udayipaa evark kunna thanneya ullath,Transphobic
VIJITH VIJAYAN അവനു വിവരം ഇല്ല അവന്റെ കുടുംബത്തു ഉണ്ടാകും ഒരു gay അപ്പോൾ വെക്കും വിവരം ചിലപ്പോൾ അവന്റെ മകൻ ആകും ഇവന്റെ വിചാരം എന്താ മൈരൻ,Non-anti-LGBT+ content
Anagha Reji sorry,Non-anti-LGBT+ content
Kalu thath vekkadaaa pulle,Non-anti-LGBT+ content
കോഴിക്കോടിന്റെ ദേശീയ സിനിമ ,Non-anti-LGBT+ content
നശിച്ച ജന്തുക്കൾ നാണമില്ലേ ഇവർക്ക് പടച്ചോൻ നമ്മെ ഏവരെയും കാത്ത് രക്ഷിക്കട്ടെ അല്ലാഹുവേ ഇതിന്റെ പേരിൽ ഞങ്ങളെ ശിക്ഷിക്കല്ലേ നാഥാ അവർക്ക് മനസിലാക്കാനുള്ള ബോധം കൊടുക്ക് റബ്ബേ ,Homophobic
Dee JayPJ ambalathilulla samimarude kayyiln rekshikk changhame,Non-anti-LGBT+ content
കൊറേ നായിന്റെ മക്കൾ ആണും പെണ്ണും കേട്ട ഇനം,Transphobic
Great piece of Art Anjalo Keep moving to greater heights expecing more works from u,Non-anti-LGBT+ content
വേഷം കെട്ടൽ കഷ്ട്,Non-anti-LGBT+ content
Varun Punnala ചക്ക എന്ന് പറയുമ്പോൾ ചുക്ക് എന്ന് കേൾക്കുന്ന തന്നോട് ഒന്നും പറയാനില്ല തന്റെ സംസാരം കേട്ടപ്പോൾ ഒരു കാര്യം മനസ്സിലായി താൻ ഒരു സങ്കി ആണന്നു അപ്പൊ ഒട്ടും നമ്മൾ സംസാരിക്കാനില്ലേ,Non-anti-LGBT+ content
Kollam bro ningal edutha efforts  Oru naal athu varika thanne cheyyum ee shortfilm oru dhuvasam ellarum angeekarikkum,Non-anti-LGBT+ content
ആ ആശങ്ക നിങ്ങളുടെ തെറ്റിധാരണ കൊണ്ട് തോന്നുന്നതാണ്,Non-anti-LGBT+ content
അനുയോജ്യമായ ടൈറ്റിൽ,Non-anti-LGBT+ content
കുന്ദൻ adikaareBest of luck ini swastamaai കുന്ദൻ adikkaa ningakum e aagoshathil pangedukkaa jai കുന്ദൻ s,Homophobic
Bhagyam enik penninod matram instrst thoniyath  enthoru myrrrr erpaadanith,Homophobic
Ajas Kizhakkambilli ni8,Non-anti-LGBT+ content
ജലനിരപ്പ് തടയുന്നത് പോലെ ജനനിരപ്പ് തടയാം ഇ പ്രകൃയയിലൂടെ കഷ്ട്ടം തന്നെ ,Non-anti-LGBT+ content
സുനാമിയും വൈറസും പ്രകൃതിദത്തം ആണ് ഹി ഹി,Non-anti-LGBT+ content
But operationonnum cheyyan sahajaryamillathavark sthreekalude body and skin varan vech kettum over makeupum vendi varum After all ithrem vishamangalkidayil athavark kurach santhosham kodukkunnundenkil avarathu cheyyunnathalle nallathu,Non-anti-LGBT+ content
PRAVASI entertainment ath sheriyaan Delhiyilekk schooltrip poyatha train il Ottum safe Alla enn parayam Pokunna vazhiyil kaikotti Varun Kore ennam Keralathinte porathe inghethe kozhappam ullu,Transphobic
നിയമത്തിൽ ഒരിടത്തും ഗേ പൗരൻ എന്നോ ഹറ്ററോസെക്ഷ്വൽ പൗരൻ എന്നോ പറയുന്നില്ല പൗരൻ എന്ന് മാത്രമേ ഉള്ളൂ അപ്പോൾ എല്ല പൗരാവകാശങ്ങളും എല്ലാ പൗരന്മാർക്കും കിട്ടിയിരിക്കേണ്ടേ അല്ലാതെ ഭൂരിപക്ഷം പറയുന്നവർക്ക് മാത്രമേ അവകാശം കൊടുക്കാവൂ എന്ന് വന്നാൽ 13 ഉള്ള മുസ്ലിങ്ങളുടെ ഗതി എന്താകും സഹോദരാ,Non-anti-LGBT+ content
ഇവരെ പോലെ എല്ലാവരും ചിന്തിച്ചാൽ ഇ ഭൂമിയിൽ മനുഷ്യ കുലം ഇണ്ടാവില്ലലോ,Transphobic
Varun Punnala താൻ എന്ത് തേങ്ങയാടോ ഈ പറയുന്നത്,Non-anti-LGBT+ content
Hidden Anonymous ആ ഒരു കാര്യത്തിന് വേണ്ടി മാത്രമാണോ ഈ കല്യാണം,Non-anti-LGBT+ content
Adharz Louis boys anenkil onn noKkamayirunnu,Non-anti-LGBT+ content
Sonunikesh nivedhrehim,Non-anti-LGBT+ content
Kalippan kanthari vishayam onnu cheyyamo,Non-anti-LGBT+ content
സത്യം സിനിമ തീയേറ്ററിയിൽ പോലും സ്വസ്ഥത തരില്ല മൂത്രം ഒഴിക്കാൻ നിക്കുമ്പോൾ അടുത്ത് നിന്ന് മറ്റുള്ളവരുടെ അണ്ടിയിലേക്കും നോക്കി വെള്ളമിറക്കും നായ്ക്കൾ,Homophobic
Yes Bro TVM ആണുങ്ങൾക്ക് Aപടം കാണാൻ ഒരു തിയറ്റർ ഉണ്ട്അതാണ് central തിയറ്റർ അവിടെ 80 വയസായകിളവൻമാർ Trans Jen പയ്യൻമാരെ പണി ചെയ്ത തകർക്കുന്നു ഇത് പേടിച്ച് കുറച്ച് വിഭാഗം  ട്രാൻജെൻ അവിടെ കയറാൻ വരുന്നില്ല മടിക്കുന്നുണ്ട്,Non-anti-LGBT+ content
ശീതൾ നിങ്ങളോട് ബഹുമാനം ഉണ്ടായിരുന്നു കുറിച്ചു ദിവസങ്ങൾക്കു മുൻപ് വരെനിങ്ങളുടെ കമ്മ്യൂണിറ്റിയോട് തന്നെ ഉള്ള respect കുറഞ്ഞു എന്നതാണ് സത്യം,Transphobic
എന്റെ മനസ്സിൽ ഒരു പാട് ചോദ്യങ്ങൾ ബാക്കി ഉണ്ട് but അതൊക്കെ ഇവിടെ എങ്ങനെയാ ചോദിക്കുവാ,Non-anti-LGBT+ content
Ithu mattullavarkkk paadamavaruthu pennayum aaaanayum srishttichattullathu igne pennu pennineyum anninu annineyum kalynm kazhikanallalloivar thirinnifuthu athu kazhinnu avrude jeevitham ayikotte kandu padikഅല്ലേ nigl,Homophobic
Dhe Twitteril oru thendi ith AIDS nu karanamanennu parayunnu,Non-anti-LGBT+ content
Makeup overaakkunnath എന്തിനാ കല്യാണം കഴിക്കാത്ത ആൾ എന്തിനാ സിന്ദൂരം ഇടുന്നെ,Non-anti-LGBT+ content
Valaa mahabharat ramyana thilaa jinichal madiyaruu edanouyum kanadayernuu any ways enjoying your self,Non-anti-LGBT+ content
Ikkaka enikoru chanelund video kanditonn subscribe cheyo,Non-anti-LGBT+ content
Lockdown ayapo sandoshicha oral njan mathram ayrikum Karanam areyum kanathadhkond chodyangalumila manasamadhanavumund,Non-anti-LGBT+ content
Axif Muhammed കുണ്ടൻ spotted,Homophobic
Anagha Reji സഹതാപം മല്ലനിങ്ങളോട്ക്കെചില സമയം ബഹുമാനം തോന്നാറുണ്ട് പ്ര്ശനങ്ങളേ ഒരു ചിരിയോടെ സമീപിക്കുന്നത് കാണുബോൾ,Non-anti-LGBT+ content
ഇവർക്ക് ചികിത്സ കൊടുത്താൽ ഫലം ചെയ്യില്ലേസ്ത്രൈണത കാണിക്കുന്ന ഒരു പുരുഷൻ പുരുഷ ഹോർമോണുകൾ ഇഞ്ചക്ഷൻ ചെയ്താൽ പോരെ,Transphobic
Editing mathram preshnam aanu,Non-anti-LGBT+ content
സ്വരൂപ സ്നേഹികൾ എന്ന് മലയാളത്തിൽ പറയാൻ മറ്റുള്ളവർക്ക് പ്രയാസം ഉണ്ടാവാം എന്നാൽ ഇവർക്ക് സ്വയം,Non-anti-LGBT+ content
Yadeee koppaaa nenaa Pandu sex blackmail pokkeyaaa aleyoo video adukan vadeee pillaraaa karkkeee nerthi athalaaa olathu,Non-anti-LGBT+ content
Athiras little WoRld ഞാൻ ഉദ്ദേശിച്ചത് എന്താണ് എന്ന് ഇയാൾക്ക് മനസിലായില്ല മനസിലായവർ നല്ല opinion തരുന്നുമുണ്ട്,Non-anti-LGBT+ content
ഇതെന്നാ മൈര് കഥ ആടാ തായൊളീ ചുമ്മാ ഒരുത്തൻ ചായ കുടിച്ചാൽ അവൻ ഗേ ആണെന്ന് ബാക്കി ഉള്ളവർ എങ്ങനാ അറിയുക അറിഞ്ഞാൽ തന്നെ സദാചാര ഊമ്പന്മാർ റേപ്പ് ചെയ്യുവാണോ ചെയ്യുന്നേ  മൈര്10 മിനിറ്റു കളഞ്ഞു  എടുത്തോണ്ട് പോയി കൂതിയില് തിരുക് തായൊളീ,Non-anti-LGBT+ content
Arjun X അതിനു ഞാൻ hurt ചെയ്യാൻ മാത്രം ഒന്നും പറഞ്ഞില്ലല്ലോ  ഒരു കല്യാണം ആകുമ്പോൾ വരനും വധുവും ഉണ്ടാകില്ലേ  അതല്ലേ ചൊതിച്ചുള്ളൂ മനുഷ്യ വർഗ്ഗത്തിൽ ഒക്കെ അങ്ങനെ ആണ് ,Non-anti-LGBT+ content
